# mc-number	             name	     mass	    width	deg	Qb	Qs	Qc	Qbot	isospin	charge	decays	   Nyield
#      2212	                p	  0.93830	0.00000e+00	2	1	  0	0	0	0.5	  1	  1	3.28969e-05
# 1:pbar [GeV]	2:m [GeV]	3:Feq 1	4:Feq 2	5:Fshear 1	6:Fshear 2	7:Fshear 3	8:Fbulk 1	9:Fbulk 2	10:Ftemp 1	11:Ftemp 2	12:Fvel 1	13:Fvel 2	14:Fvel 3
    3.79278e-01	    9.38300e-01	    7.52064e-04	    9.38810e-04	    1.14510e-04	    2.52882e-04	    1.41510e-04	    6.36012e-04	    9.23060e-04	    6.67572e-03	    8.81459e-03	    2.91238e-04	    5.08002e-04	    3.62760e-04
    3.83430e-01	    9.38300e-01	    7.51974e-04	    9.38432e-04	    1.16965e-04	    2.55358e-04	    1.44526e-04	    6.32948e-04	    9.19147e-04	    6.68272e-03	    8.82014e-03	    2.94345e-04	    5.08762e-04	    3.66549e-04
    3.87594e-01	    9.38300e-01	    7.51719e-04	    9.37845e-04	    1.19425e-04	    2.57809e-04	    1.47547e-04	    6.29717e-04	    9.14996e-04	    6.68834e-03	    8.82383e-03	    2.97393e-04	    5.09459e-04	    3.70263e-04
    3.91770e-01	    9.38300e-01	    7.51301e-04	    9.37051e-04	    1.21889e-04	    2.60234e-04	    1.50572e-04	    6.26322e-04	    9.10611e-04	    6.69259e-03	    8.82566e-03	    3.00382e-04	    5.10095e-04	    3.73900e-04
    3.95957e-01	    9.38300e-01	    7.50719e-04	    9.36051e-04	    1.24356e-04	    2.62632e-04	    1.53600e-04	    6.22766e-04	    9.05995e-04	    6.69548e-03	    8.82565e-03	    3.03309e-04	    5.10667e-04	    3.77458e-04
    4.00157e-01	    9.38300e-01	    7.49976e-04	    9.34848e-04	    1.26825e-04	    2.65002e-04	    1.56628e-04	    6.19051e-04	    9.01153e-04	    6.69700e-03	    8.82380e-03	    3.06174e-04	    5.11175e-04	    3.80935e-04
    4.04368e-01	    9.38300e-01	    7.49073e-04	    9.33442e-04	    1.29294e-04	    2.67342e-04	    1.59656e-04	    6.15181e-04	    8.96088e-04	    6.69718e-03	    8.82013e-03	    3.08974e-04	    5.11618e-04	    3.84329e-04
    4.08593e-01	    9.38300e-01	    7.48010e-04	    9.31835e-04	    1.31761e-04	    2.69651e-04	    1.62681e-04	    6.11159e-04	    8.90805e-04	    6.69601e-03	    8.81465e-03	    3.11709e-04	    5.11994e-04	    3.87639e-04
    4.12829e-01	    9.38300e-01	    7.46790e-04	    9.30030e-04	    1.34227e-04	    2.71929e-04	    1.65702e-04	    6.06987e-04	    8.85309e-04	    6.69350e-03	    8.80736e-03	    3.14376e-04	    5.12303e-04	    3.90863e-04
    4.17079e-01	    9.38300e-01	    7.45413e-04	    9.28027e-04	    1.36689e-04	    2.74175e-04	    1.68718e-04	    6.02670e-04	    8.79602e-04	    6.68965e-03	    8.79829e-03	    3.16976e-04	    5.12545e-04	    3.93999e-04
    4.21341e-01	    9.38300e-01	    7.43882e-04	    9.25830e-04	    1.39147e-04	    2.76387e-04	    1.71726e-04	    5.98210e-04	    8.73691e-04	    6.68448e-03	    8.78743e-03	    3.19505e-04	    5.12717e-04	    3.97045e-04
    4.25616e-01	    9.38300e-01	    7.42197e-04	    9.23441e-04	    1.41598e-04	    2.78564e-04	    1.74726e-04	    5.93612e-04	    8.67579e-04	    6.67800e-03	    8.77481e-03	    3.21964e-04	    5.12820e-04	    4.00001e-04
    4.29905e-01	    9.38300e-01	    7.40360e-04	    9.20860e-04	    1.44041e-04	    2.80705e-04	    1.77714e-04	    5.88877e-04	    8.61270e-04	    6.67021e-03	    8.76044e-03	    3.24351e-04	    5.12852e-04	    4.02864e-04
    4.34206e-01	    9.38300e-01	    7.38373e-04	    9.18091e-04	    1.46476e-04	    2.82809e-04	    1.80691e-04	    5.84010e-04	    8.54770e-04	    6.66111e-03	    8.74433e-03	    3.26664e-04	    5.12814e-04	    4.05634e-04
    4.38522e-01	    9.38300e-01	    7.36238e-04	    9.15136e-04	    1.48901e-04	    2.84875e-04	    1.83654e-04	    5.79014e-04	    8.48083e-04	    6.65073e-03	    8.72650e-03	    3.28903e-04	    5.12703e-04	    4.08308e-04
    4.42851e-01	    9.38300e-01	    7.33955e-04	    9.11997e-04	    1.51315e-04	    2.86902e-04	    1.86601e-04	    5.73893e-04	    8.41214e-04	    6.63907e-03	    8.70697e-03	    3.31067e-04	    5.12520e-04	    4.10886e-04
    4.47194e-01	    9.38300e-01	    7.31527e-04	    9.08676e-04	    1.53715e-04	    2.88889e-04	    1.89530e-04	    5.68650e-04	    8.34168e-04	    6.62614e-03	    8.68574e-03	    3.33153e-04	    5.12264e-04	    4.13366e-04
    4.51551e-01	    9.38300e-01	    7.28956e-04	    9.05176e-04	    1.56101e-04	    2.90835e-04	    1.92441e-04	    5.63289e-04	    8.26949e-04	    6.61195e-03	    8.66284e-03	    3.35162e-04	    5.11935e-04	    4.15747e-04
    4.55923e-01	    9.38300e-01	    7.26243e-04	    9.01500e-04	    1.58472e-04	    2.92739e-04	    1.95332e-04	    5.57813e-04	    8.19563e-04	    6.59651e-03	    8.63828e-03	    3.37093e-04	    5.11531e-04	    4.18027e-04
    4.60309e-01	    9.38300e-01	    7.23390e-04	    8.97649e-04	    1.60827e-04	    2.94599e-04	    1.98199e-04	    5.52227e-04	    8.12014e-04	    6.57983e-03	    8.61208e-03	    3.38944e-04	    5.11052e-04	    4.20206e-04
    4.64709e-01	    9.38300e-01	    7.20400e-04	    8.93626e-04	    1.63162e-04	    2.96415e-04	    2.01043e-04	    5.46533e-04	    8.04307e-04	    6.56192e-03	    8.58425e-03	    3.40714e-04	    5.10499e-04	    4.22283e-04
    4.69125e-01	    9.38300e-01	    7.17274e-04	    8.89435e-04	    1.65479e-04	    2.98186e-04	    2.03862e-04	    5.40736e-04	    7.96448e-04	    6.54281e-03	    8.55482e-03	    3.42403e-04	    5.09870e-04	    4.24256e-04
    4.73555e-01	    9.38300e-01	    7.14013e-04	    8.85077e-04	    1.67774e-04	    2.99911e-04	    2.06653e-04	    5.34839e-04	    7.88442e-04	    6.52249e-03	    8.52381e-03	    3.44010e-04	    5.09164e-04	    4.26125e-04
    4.78001e-01	    9.38300e-01	    7.10621e-04	    8.80555e-04	    1.70048e-04	    3.01589e-04	    2.09415e-04	    5.28846e-04	    7.80293e-04	    6.50098e-03	    8.49123e-03	    3.45534e-04	    5.08383e-04	    4.27889e-04
    4.82462e-01	    9.38300e-01	    7.07100e-04	    8.75873e-04	    1.72298e-04	    3.03218e-04	    2.12146e-04	    5.22762e-04	    7.72007e-04	    6.47829e-03	    8.45710e-03	    3.46974e-04	    5.07525e-04	    4.29546e-04
    4.86939e-01	    9.38300e-01	    7.03450e-04	    8.71033e-04	    1.74523e-04	    3.04798e-04	    2.14845e-04	    5.16588e-04	    7.63589e-04	    6.45444e-03	    8.42145e-03	    3.48330e-04	    5.06590e-04	    4.31097e-04
    4.91432e-01	    9.38300e-01	    6.99675e-04	    8.66038e-04	    1.76722e-04	    3.06328e-04	    2.17510e-04	    5.10331e-04	    7.55045e-04	    6.42945e-03	    8.38429e-03	    3.49601e-04	    5.05578e-04	    4.32539e-04
    4.95941e-01	    9.38300e-01	    6.95777e-04	    8.60891e-04	    1.78893e-04	    3.07807e-04	    2.20140e-04	    5.03992e-04	    7.46379e-04	    6.40331e-03	    8.34565e-03	    3.50786e-04	    5.04489e-04	    4.33874e-04
    5.00466e-01	    9.38300e-01	    6.91758e-04	    8.55594e-04	    1.81036e-04	    3.09234e-04	    2.22732e-04	    4.97577e-04	    7.37597e-04	    6.37606e-03	    8.30554e-03	    3.51885e-04	    5.03322e-04	    4.35099e-04
    5.05007e-01	    9.38300e-01	    6.87620e-04	    8.50151e-04	    1.83148e-04	    3.10608e-04	    2.25286e-04	    4.91089e-04	    7.28703e-04	    6.34771e-03	    8.26400e-03	    3.52898e-04	    5.02078e-04	    4.36215e-04
    5.09565e-01	    9.38300e-01	    6.83365e-04	    8.44566e-04	    1.85230e-04	    3.11928e-04	    2.27799e-04	    4.84533e-04	    7.19705e-04	    6.31826e-03	    8.22104e-03	    3.53823e-04	    5.00757e-04	    4.37220e-04
    5.14140e-01	    9.38300e-01	    6.78996e-04	    8.38840e-04	    1.87278e-04	    3.13194e-04	    2.30270e-04	    4.77910e-04	    7.10606e-04	    6.28773e-03	    8.17668e-03	    3.54661e-04	    4.99357e-04	    4.38116e-04
    5.18732e-01	    9.38300e-01	    6.74516e-04	    8.32977e-04	    1.89293e-04	    3.14404e-04	    2.32698e-04	    4.71227e-04	    7.01412e-04	    6.25615e-03	    8.13095e-03	    3.55411e-04	    4.97880e-04	    4.38900e-04
    5.23341e-01	    9.38300e-01	    6.69926e-04	    8.26981e-04	    1.91272e-04	    3.15558e-04	    2.35080e-04	    4.64486e-04	    6.92129e-04	    6.22353e-03	    8.08388e-03	    3.56072e-04	    4.96326e-04	    4.39574e-04
    5.27968e-01	    9.38300e-01	    6.65229e-04	    8.20855e-04	    1.93216e-04	    3.16654e-04	    2.37416e-04	    4.57692e-04	    6.82761e-04	    6.18987e-03	    8.03548e-03	    3.56645e-04	    4.94694e-04	    4.40135e-04
    5.32613e-01	    9.38300e-01	    6.60428e-04	    8.14601e-04	    1.95121e-04	    3.17693e-04	    2.39704e-04	    4.50848e-04	    6.73314e-04	    6.15521e-03	    7.98578e-03	    3.57130e-04	    4.92985e-04	    4.40586e-04
    5.37275e-01	    9.38300e-01	    6.55525e-04	    8.08223e-04	    1.96988e-04	    3.18673e-04	    2.41942e-04	    4.43959e-04	    6.63794e-04	    6.11956e-03	    7.93481e-03	    3.57525e-04	    4.91199e-04	    4.40925e-04
    5.41956e-01	    9.38300e-01	    6.50522e-04	    8.01724e-04	    1.98814e-04	    3.19594e-04	    2.44129e-04	    4.37027e-04	    6.54206e-04	    6.08293e-03	    7.88259e-03	    3.57831e-04	    4.89336e-04	    4.41151e-04
    5.46655e-01	    9.38300e-01	    6.45422e-04	    7.95109e-04	    2.00600e-04	    3.20455e-04	    2.46263e-04	    4.30058e-04	    6.44554e-04	    6.04534e-03	    7.82915e-03	    3.58049e-04	    4.87397e-04	    4.41267e-04
    5.51373e-01	    9.38300e-01	    6.40228e-04	    7.88379e-04	    2.02343e-04	    3.21254e-04	    2.48344e-04	    4.23054e-04	    6.34845e-04	    6.00680e-03	    7.77451e-03	    3.58177e-04	    4.85381e-04	    4.41270e-04
    5.56110e-01	    9.38300e-01	    6.34942e-04	    7.81538e-04	    2.04042e-04	    3.21992e-04	    2.50369e-04	    4.16020e-04	    6.25083e-04	    5.96735e-03	    7.71870e-03	    3.58216e-04	    4.83289e-04	    4.41162e-04
    5.60866e-01	    9.38300e-01	    6.29566e-04	    7.74591e-04	    2.05697e-04	    3.22668e-04	    2.52337e-04	    4.08959e-04	    6.15274e-04	    5.92699e-03	    7.66175e-03	    3.58166e-04	    4.81122e-04	    4.40942e-04
    5.65641e-01	    9.38300e-01	    6.24104e-04	    7.67540e-04	    2.07306e-04	    3.23281e-04	    2.54247e-04	    4.01875e-04	    6.05423e-04	    5.88575e-03	    7.60368e-03	    3.58027e-04	    4.78880e-04	    4.40611e-04
    5.70436e-01	    9.38300e-01	    6.18559e-04	    7.60389e-04	    2.08869e-04	    3.23831e-04	    2.56098e-04	    3.94772e-04	    5.95536e-04	    5.84364e-03	    7.54453e-03	    3.57799e-04	    4.76564e-04	    4.40170e-04
    5.75250e-01	    9.38300e-01	    6.12931e-04	    7.53140e-04	    2.10383e-04	    3.24317e-04	    2.57889e-04	    3.87654e-04	    5.85617e-04	    5.80069e-03	    7.48431e-03	    3.57482e-04	    4.74173e-04	    4.39617e-04
    5.80085e-01	    9.38300e-01	    6.07226e-04	    7.45799e-04	    2.11849e-04	    3.24739e-04	    2.59617e-04	    3.80525e-04	    5.75671e-04	    5.75690e-03	    7.42305e-03	    3.57077e-04	    4.71709e-04	    4.38955e-04
    5.84941e-01	    9.38300e-01	    6.01444e-04	    7.38368e-04	    2.13265e-04	    3.25095e-04	    2.61282e-04	    3.73387e-04	    5.65705e-04	    5.71231e-03	    7.36079e-03	    3.56584e-04	    4.69172e-04	    4.38183e-04
    5.89816e-01	    9.38300e-01	    5.95589e-04	    7.30850e-04	    2.14630e-04	    3.25386e-04	    2.62883e-04	    3.66245e-04	    5.55722e-04	    5.66692e-03	    7.29756e-03	    3.56004e-04	    4.66563e-04	    4.37302e-04
    5.94713e-01	    9.38300e-01	    5.89664e-04	    7.23250e-04	    2.15943e-04	    3.25611e-04	    2.64418e-04	    3.59102e-04	    5.45728e-04	    5.62077e-03	    7.23337e-03	    3.55336e-04	    4.63883e-04	    4.36313e-04
    5.99631e-01	    9.38300e-01	    5.83671e-04	    7.15571e-04	    2.17204e-04	    3.25770e-04	    2.65887e-04	    3.51962e-04	    5.35727e-04	    5.57387e-03	    7.16827e-03	    3.54581e-04	    4.61131e-04	    4.35216e-04
    6.04571e-01	    9.38300e-01	    5.77613e-04	    7.07816e-04	    2.18410e-04	    3.25862e-04	    2.67289e-04	    3.44828e-04	    5.25726e-04	    5.52625e-03	    7.10227e-03	    3.53739e-04	    4.58310e-04	    4.34012e-04
    6.09532e-01	    9.38300e-01	    5.71492e-04	    6.99989e-04	    2.19563e-04	    3.25887e-04	    2.68621e-04	    3.37704e-04	    5.15728e-04	    5.47791e-03	    7.03541e-03	    3.52812e-04	    4.55419e-04	    4.32701e-04
    6.14515e-01	    9.38300e-01	    5.65312e-04	    6.92094e-04	    2.20660e-04	    3.25844e-04	    2.69884e-04	    3.30594e-04	    5.05738e-04	    5.42889e-03	    6.96772e-03	    3.51800e-04	    4.52460e-04	    4.31285e-04
    6.19520e-01	    9.38300e-01	    5.59076e-04	    6.84134e-04	    2.21701e-04	    3.25734e-04	    2.71076e-04	    3.23500e-04	    4.95762e-04	    5.37920e-03	    6.89923e-03	    3.50703e-04	    4.49434e-04	    4.29765e-04
    6.24548e-01	    9.38300e-01	    5.52785e-04	    6.76112e-04	    2.22685e-04	    3.25556e-04	    2.72197e-04	    3.16426e-04	    4.85804e-04	    5.32886e-03	    6.82997e-03	    3.49522e-04	    4.46341e-04	    4.28141e-04
    6.29598e-01	    9.38300e-01	    5.46444e-04	    6.68033e-04	    2.23611e-04	    3.25309e-04	    2.73245e-04	    3.09375e-04	    4.75868e-04	    5.27791e-03	    6.75996e-03	    3.48257e-04	    4.43183e-04	    4.26414e-04
    6.34672e-01	    9.38300e-01	    5.40054e-04	    6.59900e-04	    2.24479e-04	    3.24995e-04	    2.74220e-04	    3.02351e-04	    4.65960e-04	    5.22635e-03	    6.68924e-03	    3.46910e-04	    4.39960e-04	    4.24586e-04
    6.39769e-01	    9.38300e-01	    5.33618e-04	    6.51716e-04	    2.25288e-04	    3.24612e-04	    2.75121e-04	    2.95357e-04	    4.56083e-04	    5.17421e-03	    6.61784e-03	    3.45482e-04	    4.36673e-04	    4.22658e-04
    6.44890e-01	    9.38300e-01	    5.27140e-04	    6.43485e-04	    2.26037e-04	    3.24160e-04	    2.75947e-04	    2.88396e-04	    4.46243e-04	    5.12151e-03	    6.54578e-03	    3.43972e-04	    4.33324e-04	    4.20630e-04
    6.50035e-01	    9.38300e-01	    5.20621e-04	    6.35210e-04	    2.26726e-04	    3.23639e-04	    2.76698e-04	    2.81471e-04	    4.36443e-04	    5.06827e-03	    6.47311e-03	    3.42383e-04	    4.29913e-04	    4.18505e-04
    6.55204e-01	    9.38300e-01	    5.14066e-04	    6.26896e-04	    2.27354e-04	    3.23050e-04	    2.77373e-04	    2.74584e-04	    4.26688e-04	    5.01452e-03	    6.39984e-03	    3.40715e-04	    4.26443e-04	    4.16283e-04
    6.60398e-01	    9.38300e-01	    5.07476e-04	    6.18545e-04	    2.27920e-04	    3.22392e-04	    2.77970e-04	    2.67740e-04	    4.16982e-04	    4.96028e-03	    6.32601e-03	    3.38968e-04	    4.22913e-04	    4.13966e-04
    6.65617e-01	    9.38300e-01	    5.00854e-04	    6.10162e-04	    2.28425e-04	    3.21665e-04	    2.78491e-04	    2.60941e-04	    4.07329e-04	    4.90557e-03	    6.25165e-03	    3.37145e-04	    4.19326e-04	    4.11554e-04
    6.70861e-01	    9.38300e-01	    4.94203e-04	    6.01749e-04	    2.28867e-04	    3.20870e-04	    2.78933e-04	    2.54190e-04	    3.97734e-04	    4.85040e-03	    6.17679e-03	    3.35246e-04	    4.15682e-04	    4.09050e-04
    6.76130e-01	    9.38300e-01	    4.87526e-04	    5.93310e-04	    2.29246e-04	    3.20005e-04	    2.79298e-04	    2.47489e-04	    3.88200e-04	    4.79481e-03	    6.10147e-03	    3.33271e-04	    4.11982e-04	    4.06456e-04
    6.81425e-01	    9.38300e-01	    4.80826e-04	    5.84849e-04	    2.29562e-04	    3.19073e-04	    2.79584e-04	    2.40842e-04	    3.78731e-04	    4.73882e-03	    6.02570e-03	    3.31224e-04	    4.08229e-04	    4.03772e-04
    6.86747e-01	    9.38300e-01	    4.74105e-04	    5.76369e-04	    2.29815e-04	    3.18072e-04	    2.79790e-04	    2.34250e-04	    3.69332e-04	    4.68244e-03	    5.94953e-03	    3.29103e-04	    4.04423e-04	    4.01000e-04
    6.92095e-01	    9.38300e-01	    4.67366e-04	    5.67874e-04	    2.30004e-04	    3.17003e-04	    2.79917e-04	    2.27718e-04	    3.60005e-04	    4.62570e-03	    5.87298e-03	    3.26912e-04	    4.00566e-04	    3.98142e-04
    6.97470e-01	    9.38300e-01	    4.60612e-04	    5.59367e-04	    2.30128e-04	    3.15867e-04	    2.79965e-04	    2.21246e-04	    3.50755e-04	    4.56863e-03	    5.79608e-03	    3.24650e-04	    3.96659e-04	    3.95199e-04
    7.02873e-01	    9.38300e-01	    4.53845e-04	    5.50851e-04	    2.30188e-04	    3.14663e-04	    2.79933e-04	    2.14838e-04	    3.41585e-04	    4.51124e-03	    5.71887e-03	    3.22319e-04	    3.92704e-04	    3.92174e-04
    7.08303e-01	    9.38300e-01	    4.47068e-04	    5.42330e-04	    2.30184e-04	    3.13391e-04	    2.79821e-04	    2.08496e-04	    3.32498e-04	    4.45356e-03	    5.64138e-03	    3.19922e-04	    3.88701e-04	    3.89068e-04
    7.13761e-01	    9.38300e-01	    4.40284e-04	    5.33807e-04	    2.30115e-04	    3.12053e-04	    2.79628e-04	    2.02222e-04	    3.23498e-04	    4.39562e-03	    5.56363e-03	    3.17458e-04	    3.84653e-04	    3.85882e-04
    7.19247e-01	    9.38300e-01	    4.33496e-04	    5.25286e-04	    2.29981e-04	    3.10649e-04	    2.79356e-04	    1.96019e-04	    3.14588e-04	    4.33742e-03	    5.48566e-03	    3.14929e-04	    3.80561e-04	    3.82619e-04
    7.24762e-01	    9.38300e-01	    4.26706e-04	    5.16769e-04	    2.29782e-04	    3.09179e-04	    2.79003e-04	    1.89888e-04	    3.05772e-04	    4.27900e-03	    5.40749e-03	    3.12338e-04	    3.76427e-04	    3.79281e-04
    7.30306e-01	    9.38300e-01	    4.19916e-04	    5.08260e-04	    2.29518e-04	    3.07643e-04	    2.78571e-04	    1.83832e-04	    2.97051e-04	    4.22038e-03	    5.32916e-03	    3.09684e-04	    3.72252e-04	    3.75870e-04
    7.35879e-01	    9.38300e-01	    4.13130e-04	    4.99763e-04	    2.29190e-04	    3.06042e-04	    2.78058e-04	    1.77853e-04	    2.88430e-04	    4.16158e-03	    5.25069e-03	    3.06971e-04	    3.68038e-04	    3.72386e-04
    7.41482e-01	    9.38300e-01	    4.06349e-04	    4.91280e-04	    2.28796e-04	    3.04377e-04	    2.77466e-04	    1.71952e-04	    2.79911e-04	    4.10262e-03	    5.17213e-03	    3.04199e-04	    3.63786e-04	    3.68834e-04
    7.47116e-01	    9.38300e-01	    3.99577e-04	    4.82814e-04	    2.28338e-04	    3.02648e-04	    2.76794e-04	    1.66133e-04	    2.71497e-04	    4.04352e-03	    5.09349e-03	    3.01369e-04	    3.59498e-04	    3.65214e-04
    7.52780e-01	    9.38300e-01	    3.92815e-04	    4.74369e-04	    2.27815e-04	    3.00856e-04	    2.76043e-04	    1.60395e-04	    2.63191e-04	    3.98432e-03	    5.01480e-03	    2.98485e-04	    3.55176e-04	    3.61529e-04
    7.58475e-01	    9.38300e-01	    3.86067e-04	    4.65948e-04	    2.27228e-04	    2.99002e-04	    2.75213e-04	    1.54742e-04	    2.54994e-04	    3.92502e-03	    4.93610e-03	    2.95546e-04	    3.50821e-04	    3.57780e-04
    7.64201e-01	    9.38300e-01	    3.79335e-04	    4.57554e-04	    2.26577e-04	    2.97086e-04	    2.74304e-04	    1.49174e-04	    2.46910e-04	    3.86565e-03	    4.85741e-03	    2.92555e-04	    3.46435e-04	    3.53971e-04
    7.69959e-01	    9.38300e-01	    3.72621e-04	    4.49189e-04	    2.25862e-04	    2.95109e-04	    2.73318e-04	    1.43693e-04	    2.38940e-04	    3.80624e-03	    4.77877e-03	    2.89514e-04	    3.42019e-04	    3.50102e-04
    7.75750e-01	    9.38300e-01	    3.65927e-04	    4.40857e-04	    2.25083e-04	    2.93072e-04	    2.72253e-04	    1.38301e-04	    2.31088e-04	    3.74681e-03	    4.70020e-03	    2.86423e-04	    3.37577e-04	    3.46177e-04
    7.81573e-01	    9.38300e-01	    3.59257e-04	    4.32560e-04	    2.24241e-04	    2.90975e-04	    2.71112e-04	    1.32999e-04	    2.23354e-04	    3.68737e-03	    4.62173e-03	    2.83286e-04	    3.33108e-04	    3.42197e-04
    7.87429e-01	    9.38300e-01	    3.52611e-04	    4.24302e-04	    2.23336e-04	    2.88821e-04	    2.69894e-04	    1.27789e-04	    2.15742e-04	    3.62795e-03	    4.54339e-03	    2.80103e-04	    3.28615e-04	    3.38166e-04
    7.93319e-01	    9.38300e-01	    3.45994e-04	    4.16085e-04	    2.22369e-04	    2.86608e-04	    2.68600e-04	    1.22670e-04	    2.08252e-04	    3.56857e-03	    4.46521e-03	    2.76877e-04	    3.24101e-04	    3.34084e-04
    7.99243e-01	    9.38300e-01	    3.39406e-04	    4.07912e-04	    2.21341e-04	    2.84340e-04	    2.67232e-04	    1.17646e-04	    2.00887e-04	    3.50925e-03	    4.38721e-03	    2.73608e-04	    3.19565e-04	    3.29954e-04
    8.05201e-01	    9.38300e-01	    3.32850e-04	    3.99786e-04	    2.20251e-04	    2.82015e-04	    2.65789e-04	    1.12716e-04	    1.93649e-04	    3.45001e-03	    4.30942e-03	    2.70300e-04	    3.15011e-04	    3.25780e-04
    8.11194e-01	    9.38300e-01	    3.26329e-04	    3.91709e-04	    2.19100e-04	    2.79636e-04	    2.64273e-04	    1.07882e-04	    1.86538e-04	    3.39088e-03	    4.23187e-03	    2.66954e-04	    3.10440e-04	    3.21562e-04
    8.17222e-01	    9.38300e-01	    3.19843e-04	    3.83684e-04	    2.17889e-04	    2.77204e-04	    2.62684e-04	    1.03144e-04	    1.79556e-04	    3.33188e-03	    4.15459e-03	    2.63571e-04	    3.05854e-04	    3.17304e-04
    8.23287e-01	    9.38300e-01	    3.13397e-04	    3.75713e-04	    2.16619e-04	    2.74719e-04	    2.61023e-04	    9.85037e-05	    1.72705e-04	    3.27301e-03	    4.07759e-03	    2.60154e-04	    3.01255e-04	    3.13007e-04
    8.29387e-01	    9.38300e-01	    3.06990e-04	    3.67799e-04	    2.15290e-04	    2.72183e-04	    2.59292e-04	    9.39613e-05	    1.65985e-04	    3.21432e-03	    4.00092e-03	    2.56704e-04	    2.96644e-04	    3.08675e-04
    8.35524e-01	    9.38300e-01	    3.00627e-04	    3.59945e-04	    2.13904e-04	    2.69597e-04	    2.57492e-04	    8.95176e-05	    1.59398e-04	    3.15581e-03	    3.92459e-03	    2.53223e-04	    2.92024e-04	    3.04309e-04
    8.41699e-01	    9.38300e-01	    2.94308e-04	    3.52152e-04	    2.12460e-04	    2.66962e-04	    2.55622e-04	    8.51730e-05	    1.52945e-04	    3.09750e-03	    3.84863e-03	    2.49714e-04	    2.87396e-04	    2.99912e-04
    8.47911e-01	    9.38300e-01	    2.88035e-04	    3.44423e-04	    2.10960e-04	    2.64279e-04	    2.53686e-04	    8.09281e-05	    1.46627e-04	    3.03943e-03	    3.77306e-03	    2.46177e-04	    2.82762e-04	    2.95486e-04
    8.54162e-01	    9.38300e-01	    2.81811e-04	    3.36760e-04	    2.09404e-04	    2.61551e-04	    2.51683e-04	    7.67833e-05	    1.40444e-04	    2.98159e-03	    3.69791e-03	    2.42616e-04	    2.78124e-04	    2.91034e-04
    8.60452e-01	    9.38300e-01	    2.75637e-04	    3.29165e-04	    2.07795e-04	    2.58776e-04	    2.49616e-04	    7.27388e-05	    1.34397e-04	    2.92402e-03	    3.62320e-03	    2.39031e-04	    2.73483e-04	    2.86558e-04
    8.66781e-01	    9.38300e-01	    2.69515e-04	    3.21641e-04	    2.06131e-04	    2.55959e-04	    2.47485e-04	    6.87948e-05	    1.28486e-04	    2.86674e-03	    3.54896e-03	    2.35426e-04	    2.68842e-04	    2.82061e-04
    8.73149e-01	    9.38300e-01	    2.63446e-04	    3.14190e-04	    2.04416e-04	    2.53099e-04	    2.45291e-04	    6.49516e-05	    1.22712e-04	    2.80975e-03	    3.47520e-03	    2.31801e-04	    2.64203e-04	    2.77544e-04
    8.79559e-01	    9.38300e-01	    2.57433e-04	    3.06813e-04	    2.02649e-04	    2.50197e-04	    2.43037e-04	    6.12091e-05	    1.17075e-04	    2.75309e-03	    3.40196e-03	    2.28158e-04	    2.59567e-04	    2.73011e-04
    8.86009e-01	    9.38300e-01	    2.51477e-04	    2.99513e-04	    2.00831e-04	    2.47257e-04	    2.40723e-04	    5.75673e-05	    1.11575e-04	    2.69676e-03	    3.32925e-03	    2.24501e-04	    2.54936e-04	    2.68464e-04
    8.92501e-01	    9.38300e-01	    2.45580e-04	    2.92290e-04	    1.98964e-04	    2.44278e-04	    2.38352e-04	    5.40262e-05	    1.06213e-04	    2.64079e-03	    3.25710e-03	    2.20830e-04	    2.50311e-04	    2.63906e-04
    8.99035e-01	    9.38300e-01	    2.39743e-04	    2.85148e-04	    1.97050e-04	    2.41263e-04	    2.35924e-04	    5.05856e-05	    1.00988e-04	    2.58519e-03	    3.18552e-03	    2.17147e-04	    2.45696e-04	    2.59337e-04
    9.05611e-01	    9.38300e-01	    2.33968e-04	    2.78088e-04	    1.95088e-04	    2.38212e-04	    2.33441e-04	    4.72452e-05	    9.59001e-05	    2.52999e-03	    3.11454e-03	    2.13455e-04	    2.41091e-04	    2.54762e-04
    9.12231e-01	    9.38300e-01	    2.28256e-04	    2.71111e-04	    1.93081e-04	    2.35128e-04	    2.30904e-04	    4.40046e-05	    9.09492e-05	    2.47519e-03	    3.04418e-03	    2.09755e-04	    2.36498e-04	    2.50182e-04
    9.18895e-01	    9.38300e-01	    2.22608e-04	    2.64219e-04	    1.91029e-04	    2.32012e-04	    2.28317e-04	    4.08636e-05	    8.61348e-05	    2.42081e-03	    2.97446e-03	    2.06049e-04	    2.31919e-04	    2.45600e-04
    9.25604e-01	    9.38300e-01	    2.17027e-04	    2.57414e-04	    1.88934e-04	    2.28865e-04	    2.25679e-04	    3.78216e-05	    8.14566e-05	    2.36688e-03	    2.90539e-03	    2.02340e-04	    2.27356e-04	    2.41018e-04
    9.32358e-01	    9.38300e-01	    2.11512e-04	    2.50696e-04	    1.86798e-04	    2.25689e-04	    2.22993e-04	    3.48781e-05	    7.69140e-05	    2.31340e-03	    2.83699e-03	    1.98629e-04	    2.22811e-04	    2.36439e-04
    9.39157e-01	    9.38300e-01	    2.06066e-04	    2.44068e-04	    1.84621e-04	    2.22487e-04	    2.20261e-04	    3.20324e-05	    7.25062e-05	    2.26039e-03	    2.76929e-03	    1.94917e-04	    2.18285e-04	    2.31864e-04
